Name,X,Y,Name,X,Y
Test Film Sample (SWCNT),169.66015625,1.08487382002502,Test Film Sample (Converted to DWCNT),169.482421875,1.33892609451603
Test Film Sample (SWCNT),169.9677734375,1.07543282085949,Test Film Sample (Converted to DWCNT),169.7919921875,1.24657534603818
Test Film Sample (SWCNT),170.27734375,1.04315699573895,Test Film Sample (Converted to DWCNT),170.09765625,1.26396465391961
Test Film Sample (SWCNT),170.5869140625,1.01317165753214,Test Film Sample (Converted to DWCNT),170.4072265625,1.25722671842137
Test Film Sample (SWCNT),170.8955078125,1.12762288390737,Test Film Sample (Converted to DWCNT),170.716796875,1.33617029310239
Test Film Sample (SWCNT),171.2041015625,1.01924869753819,Test Film Sample (Converted to DWCNT),171.025390625,1.36235918365483
Test Film Sample (SWCNT),171.513671875,1.03391370870084,Test Film Sample (Converted to DWCNT),171.3330078125,1.39951591427003
Test Film Sample (SWCNT),171.8232421875,1.00425534514387,Test Film Sample (Converted to DWCNT),171.640625,1.23000826859282
Test Film Sample (SWCNT),172.1318359375,1.02910635775851,Test Film Sample (Converted to DWCNT),171.94921875,1.20996448363546
Test Film Sample (SWCNT),172.44140625,0.976059349703119,Test Film Sample (Converted to DWCNT),172.2587890625,1.17011762194938
Test Film Sample (SWCNT),172.7509765625,1.00366772108241,Test Film Sample (Converted to DWCNT),172.568359375,1.10824578762954
Test Film Sample (SWCNT),173.060546875,0.999529759860278,Test Film Sample (Converted to DWCNT),172.8740234375,1.14967862049636
Test Film Sample (SWCNT),173.3701171875,0.954768387895738,Test Film Sample (Converted to DWCNT),173.18359375,1.19775892012031
Test Film Sample (SWCNT),173.677734375,1.01026675816015,Test Film Sample (Converted to DWCNT),173.4892578125,1.07194461668441
Test Film Sample (SWCNT),173.9873046875,0.93090059748128,Test Film Sample (Converted to DWCNT),173.798828125,1.16180973929349
Test Film Sample (SWCNT),174.2958984375,0.929421575635465,Test Film Sample (Converted to DWCNT),174.107421875,1.17022850934029
Test Film Sample (SWCNT),174.6044921875,0.925579789371378,Test Film Sample (Converted to DWCNT),174.4140625,1.05752310983012
Test Film Sample (SWCNT),174.9140625,0.937597816226133,Test Film Sample (Converted to DWCNT),174.7236328125,0.97342795485615
Test Film Sample (SWCNT),175.2236328125,0.928110822914839,Test Film Sample (Converted to DWCNT),175.033203125,1.19099425239914
Test Film Sample (SWCNT),175.533203125,0.873759732205587,Test Film Sample (Converted to DWCNT),175.33984375,1.06056898715911
Test Film Sample (SWCNT),175.8408203125,0.897341148048564,Test Film Sample (Converted to DWCNT),175.6494140625,0.938935530686617
Test Film Sample (SWCNT),176.150390625,0.892900983664808,Test Film Sample (Converted to DWCNT),175.955078125,1.01328728257525
Test Film Sample (SWCNT),176.4580078125,0.886068701901984,Test Film Sample (Converted to DWCNT),176.2646484375,1.06565897489637
Test Film Sample (SWCNT),176.767578125,0.884375357953134,Test Film Sample (Converted to DWCNT),176.5712890625,1.02983647369074
Test Film Sample (SWCNT),177.0771484375,0.823304233432441,Test Film Sample (Converted to DWCNT),176.87890625,0.881581380633989
Test Film Sample (SWCNT),177.384765625,0.836477949149337,Test Film Sample (Converted to DWCNT),177.1884765625,1.07941224538853
Test Film Sample (SWCNT),177.6943359375,0.837969614712028,Test Film Sample (Converted to DWCNT),177.4970703125,1.02591132454501
Test Film Sample (SWCNT),178.0029296875,0.825396661369121,Test Film Sample (Converted to DWCNT),177.8037109375,0.901784019536717
Test Film Sample (SWCNT),178.3125,0.783818303549939,Test Film Sample (Converted to DWCNT),178.111328125,1.03346870640657
Test Film Sample (SWCNT),178.6220703125,0.816556838735489,Test Film Sample (Converted to DWCNT),178.419921875,0.926943903409863
Test Film Sample (SWCNT),178.9287109375,0.813226187541088,Test Film Sample (Converted to DWCNT),178.728515625,0.899797683294821
Test Film Sample (SWCNT),179.2373046875,0.846380653885442,Test Film Sample (Converted to DWCNT),179.0361328125,0.850548730230482
Test Film Sample (SWCNT),179.546875,0.843041876552936,Test Film Sample (Converted to DWCNT),179.34375,0.940311023910499
Test Film Sample (SWCNT),179.8544921875,0.813449867249358,Test Film Sample (Converted to DWCNT),179.6533203125,0.813787044473903
Test Film Sample (SWCNT),180.1640625,0.785722743209352,Test Film Sample (Converted to DWCNT),179.958984375,0.757808192597528
Test Film Sample (SWCNT),180.47265625,0.830491121341812,Test Film Sample (Converted to DWCNT),180.267578125,0.885100195061158
Test Film Sample (SWCNT),180.7822265625,0.805517674296677,Test Film Sample (Converted to DWCNT),180.5732421875,0.749581659813968
Test Film Sample (SWCNT),181.0888671875,0.830564762265946,Test Film Sample (Converted to DWCNT),180.8828125,0.883519221944228
Test Film Sample (SWCNT),181.3984375,0.832691050674477,Test Film Sample (Converted to DWCNT),181.1904296875,0.745741107060432
Test Film Sample (SWCNT),181.7060546875,0.877379293260287,Test Film Sample (Converted to DWCNT),181.498046875,0.753728139602509
Test Film Sample (SWCNT),182.0146484375,0.819507867650841,Test Film Sample (Converted to DWCNT),181.806640625,0.726357094683715
Test Film Sample (SWCNT),182.32421875,0.811725711148238,Test Film Sample (Converted to DWCNT),182.1142578125,0.85808156224627
Test Film Sample (SWCNT),182.6328125,0.817021613786136,Test Film Sample (Converted to DWCNT),182.421875,0.824045549438584
Test Film Sample (SWCNT),182.9423828125,0.882743834201326,Test Film Sample (Converted to DWCNT),182.7275390625,0.869551829476047
Test Film Sample (SWCNT),183.25,0.826610462539815,Test Film Sample (Converted to DWCNT),183.037109375,0.828865840037398
Test Film Sample (SWCNT),183.5576171875,0.816832646912504,Test Film Sample (Converted to DWCNT),183.3447265625,0.834572240011416
Test Film Sample (SWCNT),183.865234375,0.828120150421357,Test Film Sample (Converted to DWCNT),183.6513671875,0.851314263564644
Test Film Sample (SWCNT),184.1748046875,0.837536870194068,Test Film Sample (Converted to DWCNT),183.9599609375,0.850370921657795
Test Film Sample (SWCNT),184.4833984375,0.819261858161807,Test Film Sample (Converted to DWCNT),184.267578125,0.81621288495079
Test Film Sample (SWCNT),184.7919921875,0.79627092061461,Test Film Sample (Converted to DWCNT),184.57421875,0.861684715137969
