Name,X,Y,Name,X,Y
Film T9 M-SWCNTs,458.353515625,0.92206853635079,Film T9 M-SWCNTs Converted,458.353515625,0.939206755375137
Film T9 M-SWCNTs,457.93359375,0.918358573485817,Film T9 M-SWCNTs Converted,457.93359375,0.9416974580396
Film T9 M-SWCNTs,457.51171875,0.906636826867959,Film T9 M-SWCNTs Converted,457.51171875,0.94167193819517
Film T9 M-SWCNTs,457.091796875,0.917231718698624,Film T9 M-SWCNTs Converted,457.091796875,0.951050923592367
Film T9 M-SWCNTs,456.669921875,0.915721514638303,Film T9 M-SWCNTs Converted,456.669921875,0.936723212882576
Film T9 M-SWCNTs,456.248046875,0.920917373236103,Film T9 M-SWCNTs Converted,456.248046875,0.936918996499159
Film T9 M-SWCNTs,455.828125,0.918927491313097,Film T9 M-SWCNTs Converted,455.828125,0.938413809845073
Film T9 M-SWCNTs,455.40625,0.919180888621173,Film T9 M-SWCNTs Converted,455.40625,0.932827866024369
Film T9 M-SWCNTs,454.986328125,0.91473061504649,Film T9 M-SWCNTs Converted,454.986328125,0.946052104717422
Film T9 M-SWCNTs,454.56640625,0.916942928554504,Film T9 M-SWCNTs Converted,454.56640625,0.939524432536119
Film T9 M-SWCNTs,454.142578125,0.91636961351492,Film T9 M-SWCNTs Converted,454.142578125,0.940191661599454
Film T9 M-SWCNTs,453.72265625,0.923894528717177,Film T9 M-SWCNTs Converted,453.72265625,0.943512273612306
Film T9 M-SWCNTs,453.302734375,0.925584283150985,Film T9 M-SWCNTs Converted,453.302734375,0.939501995970397
Film T9 M-SWCNTs,452.880859375,0.918304191486693,Film T9 M-SWCNTs Converted,452.880859375,0.939753122073024
Film T9 M-SWCNTs,452.458984375,0.922215472413536,Film T9 M-SWCNTs Converted,452.458984375,0.934305491728254
Film T9 M-SWCNTs,452.0390625,0.921488400473104,Film T9 M-SWCNTs Converted,452.0390625,0.945261296339557
Film T9 M-SWCNTs,451.6171875,0.916276762466915,Film T9 M-SWCNTs Converted,451.6171875,0.93630037263925
Film T9 M-SWCNTs,451.1953125,0.924150719500891,Film T9 M-SWCNTs Converted,451.1953125,0.946123146486569
Film T9 M-SWCNTs,450.77734375,0.926623635955259,Film T9 M-SWCNTs Converted,450.77734375,0.935610726005383
Film T9 M-SWCNTs,450.353515625,0.928205845327309,Film T9 M-SWCNTs Converted,450.353515625,0.94358118772685
Film T9 M-SWCNTs,449.93359375,0.921556526914561,Film T9 M-SWCNTs Converted,449.93359375,0.940898768841402
Film T9 M-SWCNTs,449.51171875,0.933741532771806,Film T9 M-SWCNTs Converted,449.51171875,0.952630350335929
Film T9 M-SWCNTs,449.091796875,0.916706485443452,Film T9 M-SWCNTs Converted,449.091796875,0.941482810508451
Film T9 M-SWCNTs,448.669921875,0.931155884054916,Film T9 M-SWCNTs Converted,448.669921875,0.94228718101722
Film T9 M-SWCNTs,448.248046875,0.921415445589953,Film T9 M-SWCNTs Converted,448.248046875,0.938637720835544
Film T9 M-SWCNTs,447.826171875,0.927525771354861,Film T9 M-SWCNTs Converted,447.826171875,0.940908273074303
Film T9 M-SWCNTs,447.404296875,0.932329736810094,Film T9 M-SWCNTs Converted,447.404296875,0.949292522188262
Film T9 M-SWCNTs,446.984375,0.921521788243763,Film T9 M-SWCNTs Converted,446.984375,0.940579415407883
Film T9 M-SWCNTs,446.5625,0.923930680062803,Film T9 M-SWCNTs Converted,446.5625,0.94243502721884
Film T9 M-SWCNTs,446.138671875,0.92146314257419,Film T9 M-SWCNTs Converted,446.138671875,0.942355317923675
Film T9 M-SWCNTs,445.71875,0.932166902747439,Film T9 M-SWCNTs Converted,445.71875,0.93618728167451
Film T9 M-SWCNTs,445.298828125,0.920662193798498,Film T9 M-SWCNTs Converted,445.298828125,0.934500761605205
Film T9 M-SWCNTs,444.875,0.920959810549256,Film T9 M-SWCNTs Converted,444.875,0.938349324083759
Film T9 M-SWCNTs,444.455078125,0.92164801211209,Film T9 M-SWCNTs Converted,444.455078125,0.941089006201056
Film T9 M-SWCNTs,444.033203125,0.926647931613774,Film T9 M-SWCNTs Converted,444.033203125,0.943829831856067
Film T9 M-SWCNTs,443.609375,0.925094816441263,Film T9 M-SWCNTs Converted,443.609375,0.940181534207295
Film T9 M-SWCNTs,443.1875,0.923780536526723,Film T9 M-SWCNTs Converted,443.1875,0.947376228543132
Film T9 M-SWCNTs,442.767578125,0.923009929209525,Film T9 M-SWCNTs Converted,442.767578125,0.940018637515844
Film T9 M-SWCNTs,442.345703125,0.929425092313804,Film T9 M-SWCNTs Converted,442.345703125,0.938084319521801
Film T9 M-SWCNTs,441.92578125,0.926934419004976,Film T9 M-SWCNTs Converted,441.92578125,0.937006405339873
Film T9 M-SWCNTs,441.50390625,0.929604627736957,Film T9 M-SWCNTs Converted,441.50390625,0.945169360490413
Film T9 M-SWCNTs,441.08203125,0.92894357282826,Film T9 M-SWCNTs Converted,441.08203125,0.948574115523655
Film T9 M-SWCNTs,440.658203125,0.927433993032514,Film T9 M-SWCNTs Converted,440.658203125,0.946751607044226
Film T9 M-SWCNTs,440.23828125,0.924921552035303,Film T9 M-SWCNTs Converted,440.23828125,0.93460819689339
