         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]       [Wg^-1]           [%]          [°C]
          3376   5.95858e+02   3.37600e+03   4.29674e+00   5.93240e+01   5.92667e+02
          3377   5.96029e+02   3.37700e+03   4.29512e+00   5.92871e+01   5.92833e+02
          3378   5.96195e+02   3.37800e+03   4.29303e+00   5.92501e+01   5.93000e+02
          3379   5.96363e+02   3.37900e+03   4.29077e+00   5.92129e+01   5.93167e+02
          3380   5.96530e+02   3.38000e+03   4.28733e+00   5.91755e+01   5.93333e+02
          3381   5.96695e+02   3.38100e+03   4.28502e+00   5.91371e+01   5.93500e+02
          3382   5.96861e+02   3.38200e+03   4.28316e+00   5.90979e+01   5.93667e+02
          3383   5.97028e+02   3.38300e+03   4.28179e+00   5.90582e+01   5.93833e+02
          3384   5.97207e+02   3.38400e+03   4.28231e+00   5.90159e+01   5.94000e+02
          3385   5.97373e+02   3.38500e+03   4.28134e+00   5.89745e+01   5.94167e+02
          3386   5.97537e+02   3.38600e+03   4.27978e+00   5.89334e+01   5.94333e+02
          3387   5.97700e+02   3.38700e+03   4.27851e+00   5.88923e+01   5.94500e+02
          3388   5.97872e+02   3.38800e+03   4.27722e+00   5.88516e+01   5.94667e+02
          3389   5.98045e+02   3.38900e+03   4.27598e+00   5.88120e+01   5.94833e+02
          3390   5.98214e+02   3.39000e+03   4.27487e+00   5.87729e+01   5.95000e+02
          3391   5.98381e+02   3.39100e+03   4.27406e+00   5.87341e+01   5.95167e+02
          3392   5.98541e+02   3.39200e+03   4.27464e+00   5.86980e+01   5.95333e+02
          3393   5.98713e+02   3.39300e+03   4.27436e+00   5.86610e+01   5.95500e+02
          3394   5.98889e+02   3.39400e+03   4.27437e+00   5.86241e+01   5.95667e+02
          3395   5.99049e+02   3.39500e+03   4.27427e+00   5.85874e+01   5.95833e+02
          3396   5.99219e+02   3.39600e+03   4.27400e+00   5.85513e+01   5.96000e+02
          3397   5.99387e+02   3.39700e+03   4.27326e+00   5.85147e+01   5.96167e+02
          3398   5.99557e+02   3.39800e+03   4.27241e+00   5.84777e+01   5.96333e+02
          3399   5.99724e+02   3.39900e+03   4.27127e+00   5.84405e+01   5.96500e+02
          3400   5.99887e+02   3.40000e+03   4.27203e+00   5.84025e+01   5.96667e+02
          3401   6.00058e+02   3.40100e+03   4.27223e+00   5.83639e+01   5.96833e+02
          3402   6.00220e+02   3.40200e+03   4.27161e+00   5.83247e+01   5.97000e+02
          3403   6.00390e+02   3.40300e+03   4.27107e+00   5.82850e+01   5.97167e+02
          3404   6.00555e+02   3.40400e+03   4.26921e+00   5.82428e+01   5.97333e+02
          3405   6.00736e+02   3.40500e+03   4.26839e+00   5.82012e+01   5.97500e+02
          3406   6.00894e+02   3.40600e+03   4.26759e+00   5.81596e+01   5.97667e+02
          3407   6.01064e+02   3.40700e+03   4.26618e+00   5.81179e+01   5.97833e+02
          3408   6.01239e+02   3.40800e+03   4.26555e+00   5.80750e+01   5.98000e+02
          3409   6.01413e+02   3.40900e+03   4.26520e+00   5.80329e+01   5.98167e+02
          3410   6.01578e+02   3.41000e+03   4.26499e+00   5.79911e+01   5.98333e+02
          3411   6.01736e+02   3.41100e+03   4.26483e+00   5.79495e+01   5.98500e+02
          3412   6.01913e+02   3.41200e+03   4.26411e+00   5.79086e+01   5.98667e+02
          3413   6.02079e+02   3.41300e+03   4.26381e+00   5.78672e+01   5.98833e+02
          3414   6.02247e+02   3.41400e+03   4.26367e+00   5.78256e+01   5.99000e+02
          3415   6.02410e+02   3.41500e+03   4.26399e+00   5.77840e+01   5.99167e+02
          3416   6.02590e+02   3.41600e+03   4.26414e+00   5.77420e+01   5.99333e+02
          3417   6.02764e+02   3.41700e+03   4.26354e+00   5.76998e+01   5.99500e+02
          3418   6.02923e+02   3.41800e+03   4.26242e+00   5.76576e+01   5.99667e+02
          3419   6.03085e+02   3.41900e+03   4.26186e+00   5.76154e+01   5.99833e+02
          3420   6.03260e+02   3.42000e+03   4.26066e+00   5.75728e+01   6.00000e+02
          3421   6.03434e+02   3.42100e+03   4.25931e+00   5.75309e+01   6.00167e+02
          3422   6.03593e+02   3.42200e+03   4.25834e+00   5.74893e+01   6.00333e+02
          3423   6.03765e+02   3.42300e+03   4.25785e+00   5.74479e+01   6.00500e+02
          3424   6.03929e+02   3.42400e+03   4.25542e+00   5.74081e+01   6.00667e+02
          3425   6.04103e+02   3.42500e+03   4.25398e+00   5.73680e+01   6.00833e+02
          3426   6.04269e+02   3.42600e+03   4.25269e+00   5.73282e+01   6.01000e+02
          3427   6.04441e+02   3.42700e+03   4.25151e+00   5.72887e+01   6.01167e+02
          3428   6.04611e+02   3.42800e+03   4.24931e+00   5.72508e+01   6.01333e+02
          3429   6.04778e+02   3.42900e+03   4.24729e+00   5.72125e+01   6.01500e+02
          3430   6.04950e+02   3.43000e+03   4.24581e+00   5.71742e+01   6.01667e+02
          3431   6.05109e+02   3.43100e+03   4.24464e+00   5.71358e+01   6.01833e+02
          3432   6.05268e+02   3.43200e+03   4.24378e+00   5.70972e+01   6.02000e+02
          3433   6.05445e+02   3.43300e+03   4.24293e+00   5.70576e+01   6.02167e+02
          3434   6.05614e+02   3.43400e+03   4.24272e+00   5.70171e+01   6.02333e+02
          3435   6.05782e+02   3.43500e+03   4.24275e+00   5.69761e+01   6.02500e+02
          3436   6.05943e+02   3.43600e+03   4.24193e+00   5.69321e+01   6.02667e+02
          3437   6.06121e+02   3.43700e+03   4.24138e+00   5.68885e+01   6.02833e+02
          3438   6.06285e+02   3.43800e+03   4.24161e+00   5.68446e+01   6.03000e+02
          3439   6.06451e+02   3.43900e+03   4.24198e+00   5.68003e+01   6.03167e+02
          3440   6.06630e+02   3.44000e+03   4.24363e+00   5.67545e+01   6.03333e+02
          3441   6.06791e+02   3.44100e+03   4.24484e+00   5.67100e+01   6.03500e+02
          3442   6.06945e+02   3.44200e+03   4.24562e+00   5.66659e+01   6.03667e+02
          3443   6.07118e+02   3.44300e+03   4.24600e+00   5.66221e+01   6.03833e+02
          3444   6.07291e+02   3.44400e+03   4.24790e+00   5.65794e+01   6.04000e+02
          3445   6.07467e+02   3.44500e+03   4.24958e+00   5.65363e+01   6.04167e+02
          3446   6.07636e+02   3.44600e+03   4.25078e+00   5.64933e+01   6.04333e+02
          3447   6.07804e+02   3.44700e+03   4.25178e+00   5.64505e+01   6.04500e+02
          3448   6.07968e+02   3.44800e+03   4.25419e+00   5.64077e+01   6.04667e+02
          3449   6.08135e+02   3.44900e+03   4.25664e+00   5.63644e+01   6.04833e+02
          3450   6.08301e+02   3.45000e+03   4.25892e+00   5.63208e+01   6.05000e+02
          3451   6.08472e+02   3.45100e+03   4.26104e+00   5.62770e+01   6.05167e+02
          3452   6.08634e+02   3.45200e+03   4.26208e+00   5.62319e+01   6.05333e+02
          3453   6.08816e+02   3.45300e+03   4.26341e+00   5.61874e+01   6.05500e+02
          3454   6.08972e+02   3.45400e+03   4.26501e+00   5.61429e+01   6.05667e+02
          3455   6.09155e+02   3.45500e+03   4.26672e+00   5.60985e+01   6.05833e+02
          3456   6.09308e+02   3.45600e+03   4.26918e+00   5.60542e+01   6.06000e+02
          3457   6.09478e+02   3.45700e+03   4.27048e+00   5.60105e+01   6.06167e+02
          3458   6.09650e+02   3.45800e+03   4.27165e+00   5.59673e+01   6.06333e+02
          3459   6.09820e+02   3.45900e+03   4.27295e+00   5.59245e+01   6.06500e+02
          3460   6.09987e+02   3.46000e+03   4.27265e+00   5.58835e+01   6.06667e+02
          3461   6.10150e+02   3.46100e+03   4.27293e+00   5.58423e+01   6.06833e+02
          3462   6.10314e+02   3.46200e+03   4.27336e+00   5.58013e+01   6.07000e+02
          3463   6.10485e+02   3.46300e+03   4.27429e+00   5.57605e+01   6.07167e+02
          3464   6.10660e+02   3.46400e+03   4.27621e+00   5.57201e+01   6.07333e+02
          3465   6.10827e+02   3.46500e+03   4.27883e+00   5.56787e+01   6.07500e+02
          3466   6.10985e+02   3.46600e+03   4.28135e+00   5.56368e+01   6.07667e+02
          3467   6.11165e+02   3.46700e+03   4.28366e+00   5.55946e+01   6.07833e+02
          3468   6.11329e+02   3.46800e+03   4.28471e+00   5.55505e+01   6.08000e+02
          3469   6.11504e+02   3.46900e+03   4.28631e+00   5.55066e+01   6.08167e+02
          3470   6.11670e+02   3.47000e+03   4.28843e+00   5.54624e+01   6.08333e+02
          3471   6.11841e+02   3.47100e+03   4.29083e+00   5.54178e+01   6.08500e+02
          3472   6.12006e+02   3.47200e+03   4.29562e+00   5.53721e+01   6.08667e+02
          3473   6.12176e+02   3.47300e+03   4.29867e+00   5.53275e+01   6.08833e+02
          3474   6.12346e+02   3.47400e+03   4.30078e+00   5.52833e+01   6.09000e+02
          3475   6.12522e+02   3.47500e+03   4.30236e+00   5.52395e+01   6.09167e+02
          3476   6.12687e+02   3.47600e+03   4.30185e+00   5.51974e+01   6.09333e+02
          3477   6.12851e+02   3.47700e+03   4.30289e+00   5.51550e+01   6.09500e+02
          3478   6.13026e+02   3.47800e+03   4.30482e+00   5.51126e+01   6.09667e+02
          3479   6.13197e+02   3.47900e+03   4.30675e+00   5.50701e+01   6.09833e+02
          3480   6.13358e+02   3.48000e+03   4.30939e+00   5.50282e+01   6.10000e+02
          3481   6.13536e+02   3.48100e+03   4.31205e+00   5.49850e+01   6.10167e+02
          3482   6.13694e+02   3.48200e+03   4.31454e+00   5.49412e+01   6.10333e+02
          3483   6.13865e+02   3.48300e+03   4.31762e+00   5.48970e+01   6.10500e+02
          3484   6.14035e+02   3.48400e+03   4.31960e+00   5.48499e+01   6.10667e+02
          3485   6.14202e+02   3.48500e+03   4.32284e+00   5.48034e+01   6.10833e+02
          3486   6.14378e+02   3.48600e+03   4.32685e+00   5.47568e+01   6.11000e+02
          3487   6.14543e+02   3.48700e+03   4.33221e+00   5.47100e+01   6.11167e+02
          3488   6.14704e+02   3.48800e+03   4.34057e+00   5.46625e+01   6.11333e+02
          3489   6.14881e+02   3.48900e+03   4.34726e+00   5.46160e+01   6.11500e+02
          3490   6.15048e+02   3.49000e+03   4.35330e+00   5.45698e+01   6.11667e+02
          3491   6.15203e+02   3.49100e+03   4.35869e+00   5.45236e+01   6.11833e+02
          3492   6.15386e+02   3.49200e+03   4.36675e+00   5.44784e+01   6.12000e+02
          3493   6.15555e+02   3.49300e+03   4.37336e+00   5.44325e+01   6.12167e+02
          3494   6.15725e+02   3.49400e+03   4.37889e+00   5.43865e+01   6.12333e+02
          3495   6.15898e+02   3.49500e+03   4.38457e+00   5.43406e+01   6.12500e+02
          3496   6.16070e+02   3.49600e+03   4.39269e+00   5.42944e+01   6.12667e+02
          3497   6.16236e+02   3.49700e+03   4.39821e+00   5.42485e+01   6.12833e+02
          3498   6.16405e+02   3.49800e+03   4.40366e+00   5.42030e+01   6.13000e+02
          3499   6.16570e+02   3.49900e+03   4.40857e+00   5.41578e+01   6.13167e+02
          3500   6.16730e+02   3.50000e+03   4.41065e+00   5.41140e+01   6.13333e+02
          3501   6.16907e+02   3.50100e+03   4.41427e+00   5.40706e+01   6.13500e+02
          3502   6.17072e+02   3.50200e+03   4.41761e+00   5.40275e+01   6.13667e+02
          3503   6.17232e+02   3.50300e+03   4.42138e+00   5.39846e+01   6.13833e+02
          3504   6.17418e+02   3.50400e+03   4.42479e+00   5.39436e+01   6.14000e+02
          3505   6.17573e+02   3.50500e+03   4.42857e+00   5.39016e+01   6.14167e+02
          3506   6.17742e+02   3.50600e+03   4.43251e+00   5.38591e+01   6.14333e+02
          3507   6.17915e+02   3.50700e+03   4.43720e+00   5.38165e+01   6.14500e+02
          3508   6.18077e+02   3.50800e+03   4.44081e+00   5.37731e+01   6.14667e+02
          3509   6.18245e+02   3.50900e+03   4.44572e+00   5.37297e+01   6.14833e+02
          3510   6.18418e+02   3.51000e+03   4.45073e+00   5.36861e+01   6.15000e+02
          3511   6.18586e+02   3.51100e+03   4.45644e+00   5.36422e+01   6.15167e+02
          3512   6.18757e+02   3.51200e+03   4.46356e+00   5.35970e+01   6.15333e+02
          3513   6.18921e+02   3.51300e+03   4.46931e+00   5.35523e+01   6.15500e+02
          3514   6.19089e+02   3.51400e+03   4.47513e+00   5.35077e+01   6.15667e+02
          3515   6.19259e+02   3.51500e+03   4.48161e+00   5.34631e+01   6.15833e+02
          3516   6.19430e+02   3.51600e+03   4.49086e+00   5.34177e+01   6.16000e+02
          3517   6.19587e+02   3.51700e+03   4.49841e+00   5.33724e+01   6.16167e+02
          3518   6.19755e+02   3.51800e+03   4.50638e+00   5.33272e+01   6.16333e+02
          3519   6.19928e+02   3.51900e+03   4.51513e+00   5.32820e+01   6.16500e+02
          3520   6.20102e+02   3.52000e+03   4.52349e+00   5.32361e+01   6.16667e+02
          3521   6.20270e+02   3.52100e+03   4.53154e+00   5.31907e+01   6.16833e+02
          3522   6.20438e+02   3.52200e+03   4.54042e+00   5.31453e+01   6.17000e+02
          3523   6.20609e+02   3.52300e+03   4.54986e+00   5.30998e+01   6.17167e+02
          3524   6.20781e+02   3.52400e+03   4.56147e+00   5.30544e+01   6.17333e+02
          3525   6.20949e+02   3.52500e+03   4.57134e+00   5.30091e+01   6.17500e+02
          3526   6.21118e+02   3.52600e+03   4.58120e+00   5.29639e+01   6.17667e+02
          3527   6.21282e+02   3.52700e+03   4.59179e+00   5.29185e+01   6.17833e+02
          3528   6.21454e+02   3.52800e+03   4.60212e+00   5.28728e+01   6.18000e+02
          3529   6.21617e+02   3.52900e+03   4.61199e+00   5.28267e+01   6.18167e+02
          3530   6.21786e+02   3.53000e+03   4.62264e+00   5.27802e+01   6.18333e+02
          3531   6.21957e+02   3.53100e+03   4.63392e+00   5.27334e+01   6.18500e+02
          3532   6.22128e+02   3.53200e+03   4.64571e+00   5.26854e+01   6.18667e+02
          3533   6.22290e+02   3.53300e+03   4.65713e+00   5.26381e+01   6.18833e+02
          3534   6.22460e+02   3.53400e+03   4.66806e+00   5.25909e+01   6.19000e+02
          3535   6.22629e+02   3.53500e+03   4.67988e+00   5.25437e+01   6.19167e+02
          3536   6.22799e+02   3.53600e+03   4.69190e+00   5.24969e+01   6.19333e+02
          3537   6.22960e+02   3.53700e+03   4.70357e+00   5.24505e+01   6.19500e+02
          3538   6.23128e+02   3.53800e+03   4.71467e+00   5.24044e+01   6.19667e+02
          3539   6.23296e+02   3.53900e+03   4.72548e+00   5.23585e+01   6.19833e+02
          3540   6.23468e+02   3.54000e+03   4.73678e+00   5.23138e+01   6.20000e+02
          3541   6.23634e+02   3.54100e+03   4.74707e+00   5.22684e+01   6.20167e+02
          3542   6.23792e+02   3.54200e+03   4.75782e+00   5.22225e+01   6.20333e+02
          3543   6.23972e+02   3.54300e+03   4.76843e+00   5.21764e+01   6.20500e+02
          3544   6.24143e+02   3.54400e+03   4.77843e+00   5.21296e+01   6.20667e+02
          3545   6.24309e+02   3.54500e+03   4.78892e+00   5.20828e+01   6.20833e+02
          3546   6.24482e+02   3.54600e+03   4.79942e+00   5.20360e+01   6.21000e+02
          3547   6.24646e+02   3.54700e+03   4.80981e+00   5.19892e+01   6.21167e+02
          3548   6.24809e+02   3.54800e+03   4.81696e+00   5.19413e+01   6.21333e+02
          3549   6.24972e+02   3.54900e+03   4.82606e+00   5.18941e+01   6.21500e+02
          3550   6.25154e+02   3.55000e+03   4.83528e+00   5.18473e+01   6.21667e+02
          3551   6.25327e+02   3.55100e+03   4.84466e+00   5.18005e+01   6.21833e+02
          3552   6.25490e+02   3.55200e+03   4.85527e+00   5.17554e+01   6.22000e+02
          3553   6.25661e+02   3.55300e+03   4.86490e+00   5.17110e+01   6.22167e+02
          3554   6.25824e+02   3.55400e+03   4.87419e+00   5.16675e+01   6.22333e+02
          3555   6.25991e+02   3.55500e+03   4.88336e+00   5.16248e+01   6.22500e+02
          3556   6.26161e+02   3.55600e+03   4.89243e+00   5.15853e+01   6.22667e+02
          3557   6.26332e+02   3.55700e+03   4.90245e+00   5.15447e+01   6.22833e+02
          3558   6.26496e+02   3.55800e+03   4.91228e+00   5.15039e+01   6.23000e+02
          3559   6.26668e+02   3.55900e+03   4.92177e+00   5.14630e+01   6.23167e+02
          3560   6.26831e+02   3.56000e+03   4.93269e+00   5.14221e+01   6.23333e+02
          3561   6.27001e+02   3.56100e+03   4.94380e+00   5.13801e+01   6.23500e+02
          3562   6.27163e+02   3.56200e+03   4.95522e+00   5.13374e+01   6.23667e+02
          3563   6.27335e+02   3.56300e+03   4.96677e+00   5.12946e+01   6.23833e+02
          3564   6.27506e+02   3.56400e+03   4.97904e+00   5.12498e+01   6.24000e+02
          3565   6.27678e+02   3.56500e+03   4.99017e+00   5.12065e+01   6.24167e+02
          3566   6.27850e+02   3.56600e+03   5.00131e+00   5.11637e+01   6.24333e+02
          3567   6.28013e+02   3.56700e+03   5.01197e+00   5.11210e+01   6.24500e+02
          3568   6.28171e+02   3.56800e+03   5.02385e+00   5.10793e+01   6.24667e+02
          3569   6.28344e+02   3.56900e+03   5.03572e+00   5.10369e+01   6.24833e+02
          3570   6.28515e+02   3.57000e+03   5.04723e+00   5.09939e+01   6.25000e+02
          3571   6.28680e+02   3.57100e+03   5.05858e+00   5.09506e+01   6.25167e+02
          3572   6.28855e+02   3.57200e+03   5.06995e+00   5.09066e+01   6.25333e+02
          3573   6.29018e+02   3.57300e+03   5.08142e+00   5.08623e+01   6.25500e+02
          3574   6.29195e+02   3.57400e+03   5.09211e+00   5.08180e+01   6.25667e+02
          3575   6.29361e+02   3.57500e+03   5.10243e+00   5.07741e+01   6.25833e+02
          3576   6.29529e+02   3.57600e+03   5.11135e+00   5.07303e+01   6.26000e+02
          3577   6.29698e+02   3.57700e+03   5.12072e+00   5.06877e+01   6.26167e+02
          3578   6.29869e+02   3.57800e+03   5.13045e+00   5.06462e+01   6.26333e+02
          3579   6.30039e+02   3.57900e+03   5.14059e+00   5.06052e+01   6.26500e+02
          3580   6.30203e+02   3.58000e+03   5.15118e+00   5.05674e+01   6.26667e+02
          3581   6.30371e+02   3.58100e+03   5.16307e+00   5.05283e+01   6.26833e+02
          3582   6.30543e+02   3.58200e+03   5.17516e+00   5.04886e+01   6.27000e+02
          3583   6.30706e+02   3.58300e+03   5.18748e+00   5.04485e+01   6.27167e+02
          3584   6.30874e+02   3.58400e+03   5.19957e+00   5.04077e+01   6.27333e+02
          3585   6.31040e+02   3.58500e+03   5.21222e+00   5.03658e+01   6.27500e+02
          3586   6.31210e+02   3.58600e+03   5.22445e+00   5.03232e+01   6.27667e+02
          3587   6.31377e+02   3.58700e+03   5.23725e+00   5.02801e+01   6.27833e+02
          3588   6.31552e+02   3.58800e+03   5.25443e+00   5.02345e+01   6.28000e+02
          3589   6.31713e+02   3.58900e+03   5.26818e+00   5.01902e+01   6.28167e+02
          3590   6.31885e+02   3.59000e+03   5.28078e+00   5.01462e+01   6.28333e+02
          3591   6.32054e+02   3.59100e+03   5.29252e+00   5.01024e+01   6.28500e+02
          3592   6.32220e+02   3.59200e+03   5.30607e+00   5.00592e+01   6.28667e+02
          3593   6.32395e+02   3.59300e+03   5.31909e+00   5.00160e+01   6.28833e+02
          3594   6.32564e+02   3.59400e+03   5.33177e+00   4.99726e+01   6.29000e+02
          3595   6.32729e+02   3.59500e+03   5.34424e+00   4.99290e+01   6.29167e+02
          3596   6.32905e+02   3.59600e+03   5.35610e+00   4.98859e+01   6.29333e+02
          3597   6.33075e+02   3.59700e+03   5.36807e+00   4.98426e+01   6.29500e+02
          3598   6.33237e+02   3.59800e+03   5.38005e+00   4.97994e+01   6.29667e+02
          3599   6.33403e+02   3.59900e+03   5.39214e+00   4.97565e+01   6.29833e+02
          3600   6.33575e+02   3.60000e+03   5.40294e+00   4.97141e+01   6.30000e+02
          3601   6.33738e+02   3.60100e+03   5.41550e+00   4.96723e+01   6.30167e+02
          3602   6.33910e+02   3.60200e+03   5.42896e+00   4.96310e+01   6.30333e+02
          3603   6.34079e+02   3.60300e+03   5.44331e+00   4.95900e+01   6.30500e+02
          3604   6.34248e+02   3.60400e+03   5.45759e+00   4.95507e+01   6.30667e+02
          3605   6.34412e+02   3.60500e+03   5.47199e+00   4.95104e+01   6.30833e+02
          3606   6.34582e+02   3.60600e+03   5.48669e+00   4.94695e+01   6.31000e+02
          3607   6.34750e+02   3.60700e+03   5.50148e+00   4.94283e+01   6.31167e+02
          3608   6.34916e+02   3.60800e+03   5.51869e+00   4.93872e+01   6.31333e+02
          3609   6.35092e+02   3.60900e+03   5.53452e+00   4.93464e+01   6.31500e+02
          3610   6.35261e+02   3.61000e+03   5.54954e+00   4.93059e+01   6.31667e+02
          3611   6.35428e+02   3.61100e+03   5.56426e+00   4.92657e+01   6.31833e+02
          3612   6.35604e+02   3.61200e+03   5.58367e+00   4.92264e+01   6.32000e+02
          3613   6.35764e+02   3.61300e+03   5.60041e+00   4.91871e+01   6.32167e+02
          3614   6.35936e+02   3.61400e+03   5.61567e+00   4.91478e+01   6.32333e+02
          3615   6.36098e+02   3.61500e+03   5.63023e+00   4.91082e+01   6.32500e+02
          3616   6.36259e+02   3.61600e+03   5.64567e+00   4.90688e+01   6.32667e+02
          3617   6.36440e+02   3.61700e+03   5.66127e+00   4.90284e+01   6.32833e+02
          3618   6.36611e+02   3.61800e+03   5.67669e+00   4.89875e+01   6.33000e+02
          3619   6.36768e+02   3.61900e+03   5.69212e+00   4.89465e+01   6.33167e+02
          3620   6.36938e+02   3.62000e+03   5.70394e+00   4.89038e+01   6.33333e+02
          3621   6.37120e+02   3.62100e+03   5.71650e+00   4.88619e+01   6.33500e+02
          3622   6.37271e+02   3.62200e+03   5.72884e+00   4.88203e+01   6.33667e+02
          3623   6.37439e+02   3.62300e+03   5.74127e+00   4.87790e+01   6.33833e+02
          3624   6.37615e+02   3.62400e+03   5.75148e+00   4.87389e+01   6.34000e+02
          3625   6.37792e+02   3.62500e+03   5.76419e+00   4.86996e+01   6.34167e+02
          3626   6.37962e+02   3.62600e+03   5.77782e+00   4.86612e+01   6.34333e+02
          3627   6.38123e+02   3.62700e+03   5.79144e+00   4.86234e+01   6.34500e+02
          3628   6.38291e+02   3.62800e+03   5.80236e+00   4.85888e+01   6.34667e+02
          3629   6.38465e+02   3.62900e+03   5.81465e+00   4.85535e+01   6.34833e+02
          3630   6.38637e+02   3.63000e+03   5.82732e+00   4.85186e+01   6.35000e+02
          3631   6.38807e+02   3.63100e+03   5.84090e+00   4.84841e+01   6.35167e+02
          3632   6.38974e+02   3.63200e+03   5.85492e+00   4.84512e+01   6.35333e+02
          3633   6.39139e+02   3.63300e+03   5.86851e+00   4.84171e+01   6.35500e+02
          3634   6.39303e+02   3.63400e+03   5.88181e+00   4.83823e+01   6.35667e+02
          3635   6.39468e+02   3.63500e+03   5.89567e+00   4.83471e+01   6.35833e+02
          3636   6.39635e+02   3.63600e+03   5.91021e+00   4.83096e+01   6.36000e+02
          3637   6.39811e+02   3.63700e+03   5.92377e+00   4.82717e+01   6.36167e+02
          3638   6.39978e+02   3.63800e+03   5.93742e+00   4.82331e+01   6.36333e+02
          3639   6.40151e+02   3.63900e+03   5.95018e+00   4.81940e+01   6.36500e+02
          3640   6.40321e+02   3.64000e+03   5.96249e+00   4.81520e+01   6.36667e+02
          3641   6.40486e+02   3.64100e+03   5.97495e+00   4.81114e+01   6.36833e+02
          3642   6.40647e+02   3.64200e+03   5.98720e+00   4.80710e+01   6.37000e+02
          3643   6.40824e+02   3.64300e+03   5.99961e+00   4.80306e+01   6.37167e+02
          3644   6.40994e+02   3.64400e+03   6.01139e+00   4.79901e+01   6.37333e+02
          3645   6.41157e+02   3.64500e+03   6.02321e+00   4.79496e+01   6.37500e+02
          3646   6.41326e+02   3.64600e+03   6.03497e+00   4.79092e+01   6.37667e+02
          3647   6.41499e+02   3.64700e+03   6.04714e+00   4.78688e+01   6.37833e+02
          3648   6.41666e+02   3.64800e+03   6.05783e+00   4.78286e+01   6.38000e+02
          3649   6.41829e+02   3.64900e+03   6.06969e+00   4.77886e+01   6.38167e+02
          3650   6.41999e+02   3.65000e+03   6.08212e+00   4.77487e+01   6.38333e+02
          3651   6.42159e+02   3.65100e+03   6.09495e+00   4.77090e+01   6.38500e+02
          3652   6.42336e+02   3.65200e+03   6.10836e+00   4.76697e+01   6.38667e+02
          3653   6.42502e+02   3.65300e+03   6.12199e+00   4.76302e+01   6.38833e+02
          3654   6.42667e+02   3.65400e+03   6.13561e+00   4.75908e+01   6.39000e+02
          3655   6.42835e+02   3.65500e+03   6.14875e+00   4.75515e+01   6.39167e+02
          3656   6.43011e+02   3.65600e+03   6.16471e+00   4.75128e+01   6.39333e+02
          3657   6.43187e+02   3.65700e+03   6.17845e+00   4.74741e+01   6.39500e+02
          3658   6.43347e+02   3.65800e+03   6.19218e+00   4.74359e+01   6.39667e+02
          3659   6.43513e+02   3.65900e+03   6.20677e+00   4.73980e+01   6.39833e+02
          3660   6.43686e+02   3.66000e+03   6.22049e+00   4.73617e+01   6.40000e+02
          3661   6.43846e+02   3.66100e+03   6.23361e+00   4.73252e+01   6.40167e+02
          3662   6.44021e+02   3.66200e+03   6.24689e+00   4.72889e+01   6.40333e+02
          3663   6.44188e+02   3.66300e+03   6.26022e+00   4.72529e+01   6.40500e+02
          3664   6.44358e+02   3.66400e+03   6.27373e+00   4.72185e+01   6.40667e+02
          3665   6.44525e+02   3.66500e+03   6.28699e+00   4.71836e+01   6.40833e+02
          3666   6.44694e+02   3.66600e+03   6.30076e+00   4.71488e+01   6.41000e+02
          3667   6.44869e+02   3.66700e+03   6.31449e+00   4.71140e+01   6.41167e+02
          3668   6.45028e+02   3.66800e+03   6.32977e+00   4.70796e+01   6.41333e+02
          3669   6.45194e+02   3.66900e+03   6.34424e+00   4.70446e+01   6.41500e+02
          3670   6.45366e+02   3.67000e+03   6.35787e+00   4.70091e+01   6.41667e+02
          3671   6.45539e+02   3.67100e+03   6.37136e+00   4.69732e+01   6.41833e+02
          3672   6.45707e+02   3.67200e+03   6.38451e+00   4.69357e+01   6.42000e+02
          3673   6.45876e+02   3.67300e+03   6.39740e+00   4.68983e+01   6.42167e+02
          3674   6.46042e+02   3.67400e+03   6.41035e+00   4.68607e+01   6.42333e+02
          3675   6.46214e+02   3.67500e+03   6.42414e+00   4.68229e+01   6.42500e+02
          3676   6.46377e+02   3.67600e+03   6.43794e+00   4.67835e+01   6.42667e+02
          3677   6.46547e+02   3.67700e+03   6.45199e+00   4.67452e+01   6.42833e+02
          3678   6.46710e+02   3.67800e+03   6.46586e+00   4.67075e+01   6.43000e+02
          3679   6.46884e+02   3.67900e+03   6.47901e+00   4.66700e+01   6.43167e+02
          3680   6.47048e+02   3.68000e+03   6.48775e+00   4.66338e+01   6.43333e+02
          3681   6.47214e+02   3.68100e+03   6.49884e+00   4.65977e+01   6.43500e+02
          3682   6.47394e+02   3.68200e+03   6.51053e+00   4.65620e+01   6.43667e+02
          3683   6.47562e+02   3.68300e+03   6.52274e+00   4.65264e+01   6.43833e+02
          3684   6.47723e+02   3.68400e+03   6.53611e+00   4.64917e+01   6.44000e+02
          3685   6.47892e+02   3.68500e+03   6.54919e+00   4.64560e+01   6.44167e+02
          3686   6.48065e+02   3.68600e+03   6.56269e+00   4.64198e+01   6.44333e+02
          3687   6.48228e+02   3.68700e+03   6.57605e+00   4.63834e+01   6.44500e+02
          3688   6.48399e+02   3.68800e+03   6.58594e+00   4.63460e+01   6.44667e+02
          3689   6.48563e+02   3.68900e+03   6.59781e+00   4.63089e+01   6.44833e+02
          3690   6.48734e+02   3.69000e+03   6.60997e+00   4.62716e+01   6.45000e+02
          3691   6.48909e+02   3.69100e+03   6.62188e+00   4.62340e+01   6.45167e+02
