Atom_number     X(nm)     Y(nm)     Z(nm)     
1134     0.6146595712     7.4709888923     1.0280884419  
1135     0.6891398965     7.3849742176     0.8072945611  
1136     0.6867708540     7.2989595428     0.5742888866  
1137     0.6078166272     7.2129448681     0.3550550234  
1138     0.4610817888     7.1269301933     0.1740408143  
1139     0.2629294601     7.0409155186     0.0514320410  
1140     0.0354565784     6.9549008438     0.0009014087  
1141    -0.1959702402     6.8688861691     0.0280838361  
1142    -0.4055434566     6.7828714943     0.1299480773  
1143    -0.5698925343     6.6968568196     0.2951347516  
1144    -0.6706901020     6.6108421448     0.5052230831  
1145    -0.6966957289     6.5248274701     0.7367850922  
1146    -0.6450093999     6.4388127954     0.9639981642  
1147    -0.5213949111     6.3527981206     1.1615246557  
1148    -0.3396371199     6.2667834459     1.3073374194  
1149    -0.1200047287     6.1807687711     1.3851761592  
1150     0.1891513857     7.7536085379     1.3694467083  
1151     0.3997494032     7.6675938632     1.2697184189  
1152     0.5657694053     7.5815791884     1.1062111848  
1153     0.6686976877     7.4955645137     0.8971584992  
1154     0.6970562131     7.4095498389     0.6658728517  
1155     0.6476825834     7.3235351642     0.4381460387  
1156     0.5260826940     7.2375204894     0.2393729932  
1157     0.3458167446     7.1515058147     0.0917198721  
1158     0.1269870749     7.0654911399     0.0116521985  
1159    -0.1060035460     6.9794764652     0.0080987113  
1160    -0.3271731918     6.8934617904     0.0814556771  
1161    -0.5118581513     6.8074471157     0.2235427012  
1162    -0.6394632994     6.7214324409     0.4185149631  
1163    -0.6957587604     6.6354177662     0.6446301500  
1164    -0.6744667515     6.5494030915     0.8766730492  
1165    -0.5779616491     6.4633884167     1.0887674195  
1166    -0.4170052101     6.3773737420     1.2572615780  
1167    -0.2095464761     6.2913590672     1.3633659152  
1168     0.0212798126     6.2053443925     1.3952482163  
1169     0.0070942486     7.9747891301     1.3955367044  
1170     0.2364334569     7.8887744554     1.3542961390  
1171     0.4394068114     7.8027597806     1.2398449528  
1172     0.5933797586     7.7167451059     1.0649461585  
1173     0.6811820202     7.6307304311     0.8491035780  
1174     0.6930223357     7.5447157564     0.6163868755  
1175     0.6275803336     7.4587010816     0.3927474312  
1176     0.4921537721     7.3726864069     0.2031243758  
1177     0.3018447311     7.2866717321     0.0686635057  
1178     0.0778755045     7.2006570574     0.0043592116  
1179    -0.1547780013     7.1146423827     0.0173823805  
1180    -0.3701714535     7.0286277079     0.1062807350  
1181    -0.5442852724     6.9426130332     0.2611407840  
1182    -0.6577031726     6.8565983584     0.4646933241  
1183    -0.6977773681     6.7705836837     0.6942392140  
1184    -0.6600389889     6.6845690089     0.9241806662  
1185    -0.5486964267     6.5985543342     1.1288757822  
1186    -0.3761660364     6.5125396594     1.2854980063  
1187    -0.1616875274     6.4265249847     1.3765816267  
1188     0.1478524763     7.9993647515     1.3797288179  
1189     0.3641386073     7.9133500767     1.2930249182  
1190     0.5398178573     7.8273354020     1.1399430518  
1191     0.6552993719     7.7413207272     0.9375541280  
1192     0.6977052414     7.6553060525     0.7084275278  
1193     0.6623065794     7.5692913777     0.4781142815  
1194     0.5530508643     7.4832767030     0.2722977482  
1195     0.3821217364     7.3972620282     0.1139295383  
1196     0.1685803405     7.3112473535     0.0206700672  
1197    -0.0637602755     7.2252326788     0.0029191557  
1198    -0.2889906706     7.1392180040     0.0626562950  
1199    -0.4819942995     7.0532033293     0.1932199037  
1200    -0.6212483814     6.9671886545     0.3800501940  
1201    -0.6912240110     6.8811739798     0.6023128043  
1202    -0.6841178630     6.7951593050     0.8352221415  
1203    -0.6007223786     6.7091446303     1.0528053437  
1204    -0.4503373972     6.6231299555     1.2307986415  
1205    -0.2497330851     6.5371152808     1.3493531297  
1206    -0.0212798126     6.4511006060     1.3952482163  
1207     0.1959702402     8.1345306689     1.3674889321  
1208     0.4055434566     8.0485159942     1.2656246909  
1209     0.5698925343     7.9625013194     1.1004380166  
1210     0.6706901020     7.8764866447     0.8903496851  
1211     0.6966957289     7.7904719699     0.6587876760  
1212     0.6450093999     7.7044572952     0.4315746040  
1213     0.5213949111     7.6184426205     0.2340481125  
1214     0.3396371199     7.5324279457     0.0882353488  
1215     0.1200047287     7.4464132710     0.0103966090  
1216    -0.1130099781     7.3603985962     0.0092120724  
1217    -0.3334223882     7.2743839215     0.0848138326  
1218    -0.5166532335     7.1883692467     0.2287711667  
1219    -0.6422695442     7.1023545720     0.4250306867  
1220    -0.6962632297     7.0163398972     0.6517065315  
1221    -0.6726131895     6.9303252225     0.8835209665  
1222    -0.5739567556     6.8443105477     1.0946232278  
1223    -0.4112955904     6.7582958730     1.2614722675  
1224    -0.2027688379     6.6722811982     1.3654619312  
1225     0.0283696617     6.5862665235     1.3949958219  
1226     0.1060035460     8.2451209650     1.3874740569  
1227     0.3271731918     8.1591062903     1.3141170911  
1228     0.5118581513     8.0730916155     1.1720300670  
1229     0.6394632994     7.9870769408     0.9770578051  
1230     0.6957587604     7.9010622661     0.7509426182  
1231     0.6744667515     7.8150475913     0.5188997190  
1232     0.5779616491     7.7290329166     0.3068053487  
1233     0.4170052101     7.6430182418     0.1383111902  
1234     0.2095464761     7.5570035671     0.0322068530  
1235    -0.0212798126     7.4709888923     0.0003245519  
1236    -0.2497330851     7.3849742176     0.0462196384  
1237    -0.4503373972     7.2989595428     0.1647741267  
1238    -0.6007223786     7.2129448681     0.3427674245  
1239    -0.6841178630     7.1269301933     0.5603506267  
1240    -0.6912240110     7.0409155186     0.7932599639  
1241    -0.6212483814     6.9549008438     1.0155225742  
1242    -0.4819942995     6.8688861691     1.2023528645  
1243    -0.2889906706     6.7828714943     1.3329164732  
1244    -0.0637602755     6.6968568196     1.3926536125  
1245     0.1547780013     8.3802868825     1.3781903877  
1246     0.3701714535     8.2942722078     1.2892920332  
1247     0.5442852724     8.2082575330     1.1344319842  
1248     0.6577031726     8.1222428583     0.9308794441  
1249     0.6977773681     8.0362281835     0.7013335542  
1250     0.6600389889     7.9502135088     0.4713921020  
1251     0.5486964267     7.8641988340     0.2666969860  
1252     0.3761660364     7.7781841593     0.1100747618  
1253     0.1616875274     7.6921694845     0.0189911415  
1254    -0.0708215503     7.6061548098     0.0036033061  
1255    -0.2954329698     7.5201401350     0.0656272283  
1256    -0.4870992106     7.4341254603     0.1981463168  
1257    -0.6244466308     7.3481107855     0.3863827183  
1258    -0.6921589463     7.2620961108     0.6093452690  
1259    -0.6826852249     7.1760814360     0.8421703220  
1260    -0.5970819277     7.0900667613     1.0588944143  
1261    -0.4448950979     7.0040520865     1.2353495801  
1262    -0.2430958350     6.9180374118     1.3518584389  
1263    -0.0141877639     6.8320227371     1.3954285167  
1264     0.0637602755     8.4908771786     1.3926536125  
1265     0.2889906706     8.4048625039     1.3329164732  
1266     0.4819942995     8.3188478291     1.2023528645  
1267     0.6212483814     8.2328331544     1.0155225742  
1268     0.6912240110     8.1468184796     0.7932599639  
1269     0.6841178630     8.0608038049     0.5603506267  
1270     0.6007223786     7.9747891301     0.3427674245  
1271     0.4503373972     7.8887744554     0.1647741267  
1272     0.2497330851     7.8027597806     0.0462196384  
1273     0.0212798126     7.7167451059     0.0003245519  
1274    -0.2095464761     7.6307304311     0.0322068530  
1275    -0.4170052101     7.5447157564     0.1383111902  
1276    -0.5779616491     7.4587010816     0.3068053487  
1277    -0.6744667515     7.3726864069     0.5188997190  
1278    -0.6957587604     7.2866717321     0.7509426182  
1279    -0.6394632994     7.2006570574     0.9770578051  
1280    -0.5118581513     7.1146423827     1.1720300670  
1281    -0.3271731918     7.0286277079     1.3141170911  
1282    -0.1060035460     6.9426130332     1.3874740569  
1283     0.1130099781     8.6260430961     1.3863606958  
1284     0.3334223882     8.5400284213     1.3107589356  
1285     0.5166532335     8.4540137466     1.1668016015  
1286     0.6422695442     8.3679990718     0.9705420815  
1287     0.6962632297     8.2819843971     0.7438662367  
1288     0.6726131895     8.1959697223     0.5120518017  
1289     0.5739567556     8.1099550476     0.3009495404  
1290     0.4112955904     8.0239403728     0.1341005007  
1291     0.2027688379     7.9379256981     0.0301108370  
1292    -0.0283696617     7.8519110233     0.0005769463  
1293    -0.2563445213     7.7658963486     0.0487922976  
1294    -0.4557331467     7.6798816738     0.1693801608  
1295    -0.6043007350     7.5938669991     0.3488931920  
1296    -0.6854797863     7.5078523244     0.5673130134  
1297    -0.6902176264     7.4218376496     0.8002825598  
1298    -0.6179859157     7.3358229749     1.0218222552  
1299    -0.4768395664     7.2498083001     1.2072271224  
1300    -0.2825184996     7.1637936254     1.3358217556  
1301    -0.0566924100     7.0777789506     1.3932659370  
1302     0.0212798126     8.7366333922     1.3952482163  
1303     0.2497330851     8.6506187174     1.3493531297  
1304     0.4503373972     8.5646040427     1.2307986415  
1305     0.6007223786     8.4785893679     1.0528053437  
1306     0.6841178630     8.3925746932     0.8352221415  
1307     0.6912240110     8.3065600184     0.6023128043  
1308     0.6212483814     8.2205453437     0.3800501940  
1309     0.4819942995     8.1345306689     0.1932199037  
1310     0.2889906706     8.0485159942     0.0626562950  
1311     0.0637602755     7.9625013194     0.0029191557  
1312    -0.1685803405     7.8764866447     0.0206700672  
1313    -0.3821217364     7.7904719699     0.1139295383  
1314    -0.5530508643     7.7044572952     0.2722977482  
1315    -0.6623065794     7.6184426205     0.4781142815  
1316    -0.6977052414     7.5324279457     0.7084275278  
1317    -0.6552993719     7.4464132710     0.9375541280  
1318    -0.5398178573     7.3603985962     1.1399430518  
1319    -0.3641386073     7.2743839215     1.2930249182  
1320    -0.1478524763     7.1883692467     1.3797288179  
1321     0.0708215503     8.8717993096     1.3919694621  
1322     0.2954329698     8.7857846349     1.3299455399  
1323     0.4870992106     8.6997699601     1.1974264514  
1324     0.6244466308     8.6137552854     1.0091900499  
1325     0.6921589463     8.5277406106     0.7862274992  
1326     0.6826852249     8.4417259359     0.5534024462  
1327     0.5970819277     8.3557112611     0.3366783539  
1328     0.4448950979     8.2696965864     0.1602231881  
1329     0.2430958350     8.1836819117     0.0437143293  
1330     0.0141877639     8.0976672369     0.0001442515  
1331    -0.2163024543     8.0116525622     0.0343716676  
1332    -0.4226717256     7.9256378874     0.1425797106  
1333    -0.5819068008     7.8396232127     0.3127015714  
1334    -0.6762505963     7.7536085379     0.5257661272  
1335    -0.6951823730     7.6675938632     0.7580135050  
1336    -0.6365909556     7.5815791884     0.9835446614  
1337    -0.5070101603     7.4955645137     1.1772095116  
1338    -0.3208901768     7.4095498389     1.3174115387  
1339    -0.0989861567     7.3235351642     1.3885161276  
1340     0.2095464761     8.8963749310     1.3633659152  
1341     0.4170052101     8.8103602562     1.2572615780  
1342     0.5779616491     8.7243455815     1.0887674195  
1343     0.6744667515     8.6383309067     0.8766730492  
1344     0.6957587604     8.5523162320     0.6446301500  
1345     0.6394632994     8.4663015572     0.4185149631  
1346     0.5118581513     8.3802868825     0.2235427012  
1347     0.3271731918     8.2942722078     0.0814556771  
1348     0.1060035460     8.2082575330     0.0080987113  
1349    -0.1269870749     8.1222428583     0.0116521985  
1350    -0.3458167446     8.0362281835     0.0917198721  
1351    -0.5260826940     7.9502135088     0.2393729932  
1352    -0.6476825834     7.8641988340     0.4381460387  
1353    -0.6970562131     7.7781841593     0.6658728517  
1354    -0.6686976877     7.6921694845     0.8971584992  
1355    -0.5657694053     7.6061548098     1.1062111848  
1356    -0.3997494032     7.5201401350     1.2697184189  
1357    -0.1891513857     7.4341254603     1.3694467083  
1358     0.0425398300     7.3481107855     1.3942748626  
1359     0.0283696617     9.1175555232     1.3949958219  
1360     0.2563445213     9.0315408484     1.3467804705  
1361     0.4557331467     8.9455261737     1.2261926074  
1362     0.6043007350     8.8595114989     1.0466795761  
1363     0.6854797863     8.7734968242     0.8282597548  
1364     0.6902176264     8.6874821495     0.5952902084  
1365     0.6179859157     8.6014674747     0.3737505130  
1366     0.4768395664     8.5154528000     0.1883456458  
1367     0.2825184996     8.4294381252     0.0597510126  
1368     0.0566924100     8.3434234505     0.0023068312  
1369    -0.1754557280     8.2574087757     0.0224189838  
1370    -0.3880379378     8.1713941010     0.1178446658  
1371    -0.5573481351     8.0853794262     0.2779424915  
1372    -0.6645057098     7.9993647515     0.4848591677  
1373    -0.6975609955     7.9133500767     0.7155204015  
1374    -0.6528278353     7.8273354020     0.9442040281  
1375    -0.5352946432     7.7413207272     1.1454084153  
1376    -0.3580681215     7.6553060525     1.2966962757  
1377    -0.1409116684     7.5692913777     1.3811967583  
1378     0.1685803405     9.1421311445     1.3749027010  
1379     0.3821217364     9.0561164698     1.2816432299  
1380     0.5530508643     8.9701017951     1.1232750200  
1381     0.6623065794     8.8840871203     0.9174584867  
1382     0.6977052414     8.7980724456     0.6871452404  
1383     0.6552993719     8.7120577708     0.4580186402  
1384     0.5398178573     8.6260430961     0.2556297164  
1385     0.3641386073     8.5400284213     0.1025478500  
1386     0.1478524763     8.4540137466     0.0158439502  
1387    -0.0849214091     8.3679990718     0.0051867941  
1388    -0.3082252919     8.2819843971     0.0717648132  
1389    -0.4971574615     8.1959697223     0.2081535662  
1390    -0.6306491656     8.1099550476     0.3991436749  
1391    -0.6938140900     8.0239403728     0.6234368960  
1392    -0.6796084042     7.9379256981     0.8560211930  
1393    -0.5896162540     7.8519110233     1.0709599507  
1394    -0.4338731051     7.7658963486     1.2442842949  
1395    -0.2297466395     7.6798816738     1.3566659781  
1396    -0.0000000000     7.5938669991     1.3955727682  
1397     0.2163024543     9.2772970620     1.3612011006  
1398     0.4226717256     9.1912823873     1.2529930576  
1399     0.5819068008     9.1052677125     1.0828711968  
1400     0.6762505963     9.0192530378     0.8698066410  
1401     0.6951823730     8.9332383630     0.6375592632  
1402     0.6365909556     8.8472236883     0.4120281068  
1403     0.5070101603     8.7612090135     0.2183632566  
1404     0.3208901768     8.6751943388     0.0781612294  
1405     0.0989861567     8.5891796640     0.0070566406  
1406    -0.1339562949     8.5031649893     0.0129787112  
1407    -0.3519606235     8.4171503145     0.0952670422  
1408    -0.5307160977     8.3311356398     0.2447452585  
1409    -0.6502888183     8.2451209650     0.4447443114  
1410    -0.6973446453     8.1591062903     0.6729613262  
1411    -0.6666361526     8.0730916155     0.9039467049  
1412    -0.5615877948     7.9870769408     1.1119421356  
1413    -0.3939140293     7.9010622661     1.2737530284  
1414    -0.1823129794     7.8150475913     1.3713350575  
1415     0.1269870749     9.3878873581     1.3839205697  
1416     0.3458167446     9.3018726834     1.3038528961  
1417     0.5260826940     9.2158580086     1.1561997750  
1418     0.6476825834     9.1298433339     0.9574267295  
1419     0.6970562131     9.0438286591     0.7296999165  
1420     0.6686976877     8.9578139844     0.4984142690  
1421     0.5657694053     8.8717993096     0.2893615834  
1422     0.3997494032     8.7857846349     0.1258543493  
1423     0.1891513857     8.6997699601     0.0261260599  
1424    -0.0425398300     8.6137552854     0.0012979056  
1425    -0.2694872208     8.5277406106     0.0541385956  
1426    -0.4663827706     8.4417259359     0.1787556055  
1427    -0.6112696915     8.3557112611     0.3612522817  
1428    -0.6879909328     8.2696965864     0.5812775253  
1429    -0.6879909328     8.1836819117     0.8142952429  
1430    -0.6112696915     8.0976672369     1.0343204865  
1431    -0.4663827706     8.0116525622     1.2168171627  
1432    -0.2694872208     7.9256378874     1.3414341726  
1433    -0.0425398300     7.8396232127     1.3942748626  
1434     0.1754557280     9.5230532756     1.3731537844  
1435     0.3880379378     9.4370386008     1.2777281024  
1436     0.5573481351     9.3510239261     1.1176302767  
1437     0.6645057098     9.2650092513     0.9107136005  
1438     0.6975609955     9.1789945766     0.6800523667  
1439     0.6528278353     9.0929799018     0.4513687401  
1440     0.5352946432     9.0069652271     0.2501643529  
1441     0.3580681215     8.9209505523     0.0988764925  
1442     0.1409116684     8.8349358776     0.0143760099  
1443    -0.0919585356     8.7489212028     0.0060859680  
1444    -0.3145739925     8.6629065281     0.0749308302  
1445    -0.5021097615     8.5768918534     0.2132333682  
1446    -0.6336528098     8.4908771786     0.4055707882  
1447    -0.6945341272     8.4048625039     0.6304946017  
1448    -0.6779645396     8.3188478291     0.8629224517  
1449    -0.5857918030     8.2328331544     1.0769351694  
1450    -0.4282945510     8.1468184796     1.2486671475  
1451    -0.2230360741     8.0608038049     1.3589677113  
1452     0.0070942486     7.9747891301     1.3955367044  
1453     0.0849214091     9.6336435717     1.3903859741  
1454     0.3082252919     9.5476288969     1.3238079550  
1455     0.4971574615     9.4616142222     1.1874192020  
1456     0.6306491656     9.3755995474     0.9964290933  
1457     0.6938140900     9.2895848727     0.7721358722  
1458     0.6796084042     9.2035701979     0.5395515752  
1459     0.5896162540     9.1175555232     0.3246128175  
1460     0.4338731051     9.0315408484     0.1512884733  
1461     0.2297466395     8.9455261737     0.0389067901  
1462     0.0000000000     8.8595114989     0.0000000000  
1463    -0.2297466395     8.7734968242     0.0389067901  
1464    -0.4338731051     8.6874821495     0.1512884733  
1465    -0.5896162540     8.6014674747     0.3246128175  
1466    -0.6796084042     8.5154528000     0.5395515752  
1467    -0.6938140900     8.4294381252     0.7721358722  
1468    -0.6306491656     8.3434234505     0.9964290933  
1469    -0.4971574615     8.2574087757     1.1874192020  
1470    -0.3082252919     8.1713941010     1.3238079550  
1471    -0.0849214091     8.0853794262     1.3903859741  
1472     0.1339562949     9.7688094891     1.3825940570  
1473     0.3519606235     9.6827948144     1.3003057260  
1474     0.5307160977     9.5967801396     1.1508275097  
1475     0.6502888183     9.5107654649     0.9508284568  
1476     0.6973446453     9.4247507901     0.7226114420  
1477     0.6666361526     9.3387361154     0.4916260633  
1478     0.5615877948     9.2527214406     0.2836306326  
1479     0.3939140293     9.1667067659     0.1218197398  
1480     0.1823129794     9.0806920912     0.0242377107  
1481    -0.0496186845     8.9946774164     0.0017663959  
1482    -0.2760171256     8.9086627417     0.0569116817  
1483    -0.4716355441     8.8226480669     0.1835240470  
1484    -0.6146595712     8.7366333922     0.3674843263  
1485    -0.6891398965     8.6506187174     0.5882782071  
1486    -0.6867708540     8.5646040427     0.8212838816  
1487    -0.6078166272     8.4785893679     1.0405177448  
1488    -0.4610817888     8.3925746932     1.2215319539  
1489    -0.2629294601     8.3065600184     1.3441407272  
1490    -0.0354565784     8.2205453437     1.3946713595  
1491     0.0425398300     9.8793997852     1.3942748626  
1492     0.2694872208     9.7933851105     1.3414341726  
1493     0.4663827706     9.7073704357     1.2168171627  
1494     0.6112696915     9.6213557610     1.0343204865  
1495     0.6879909328     9.5353410862     0.8142952429  
1496     0.6879909328     9.4493264115     0.5812775253  
1497     0.6112696915     9.3633117368     0.3612522817  
1498     0.4663827706     9.2772970620     0.1787556055  
1499     0.2694872208     9.1912823873     0.0541385956  
1500     0.0425398300     9.1052677125     0.0012979056  
1501    -0.1891513857     9.0192530378     0.0261260599  
1502    -0.3997494032     8.9332383630     0.1258543493  
1503    -0.5657694053     8.8472236883     0.2893615834  
1504    -0.6686976877     8.7612090135     0.4984142690  
1505    -0.6970562131     8.6751943388     0.7296999165  
1506    -0.6476825834     8.5891796640     0.9574267295  
1507    -0.5260826940     8.5031649893     1.1561997750  
1508    -0.3458167446     8.4171503145     1.3038528961  
1509    -0.1269870749     8.3311356398     1.3839205697  
1510     0.3145739925     9.9285510279     1.3206419380  
1511     0.5021097615     9.8425363532     1.1823394000  
1512     0.6336528098     9.7565216785     0.9900019800  
1513     0.6945341272     9.6705070037     0.7650781665  
1514     0.6779645396     9.5844923290     0.5326503165  
1515     0.5857918030     9.4984776542     0.3186375988  
1516     0.4282945510     9.4124629795     0.1469056207  
1517     0.2230360741     9.3264483047     0.0366050569  
1518    -0.0070942486     9.2404336300     0.0000360638  
1519    -0.2364334569     9.1544189552     0.0412766292  
1520    -0.4394068114     9.0684042805     0.1557278154  
1521    -0.5933797586     8.9823896057     0.3306266097  
1522    -0.6811820202     8.8963749310     0.5464691902  
1523    -0.6930223357     8.8103602562     0.7791858927  
1524    -0.6275803336     8.7243455815     1.0028253369  
1525    -0.4921537721     8.6383309067     1.1924483924  
1526    -0.3018447311     8.5523162320     1.3269092625  
1527    -0.0778755045     8.4663015572     1.3912135566  
1528     0.4338731051     9.9531266493     1.2442842949  
1529     0.5896162540     9.8671119746     1.0709599507  
1530     0.6796084042     9.7810972998     0.8560211930  
1531     0.6938140900     9.6950826251     0.6234368960  
1532     0.6306491656     9.6090679503     0.3991436749  
1533     0.4971574615     9.5230532756     0.2081535662  
1534     0.3082252919     9.4370386008     0.0717648132  
1535     0.0849214091     9.3510239261     0.0051867941  
1536    -0.1478524763     9.2650092513     0.0158439502  
1537    -0.3641386073     9.1789945766     0.1025478500  
1538    -0.5398178573     9.0929799018     0.2556297164  
1539    -0.6552993719     9.0069652271     0.4580186402  
1540    -0.6977052414     8.9209505523     0.6871452404  
1541    -0.6623065794     8.8349358776     0.9174584867  
1542    -0.5530508643     8.7489212028     1.1232750200  
1543    -0.3821217364     8.6629065281     1.2816432299  
1544    -0.1685803405     8.5768918534     1.3749027010  
1545     0.6891398965     9.9162632173     0.8072945611  
1546     0.6867708540     9.8302485425     0.5742888866  
1547     0.6078166272     9.7442338678     0.3550550234  
1548     0.4610817888     9.6582191930     0.1740408143  
1549     0.2629294601     9.5722045183     0.0514320410  
1550     0.0354565784     9.4861898435     0.0009014087  
1551    -0.1959702402     9.4001751688     0.0280838361  
1552    -0.4055434566     9.3141604940     0.1299480773  
1553    -0.5698925343     9.2281458193     0.2951347516  
1554    -0.6706901020     9.1421311445     0.5052230831  
1555    -0.6966957289     9.0561164698     0.7367850922  
1556    -0.6450093999     8.9701017951     0.9639981642  
1557    -0.5213949111     8.8840871203     1.1615246557  
1558    -0.3396371199     8.7980724456     1.3073374194  
1559    -0.1200047287     8.7120577708     1.3851761592  
1560     0.6970562131     9.9408388386     0.6658728517  
1561     0.6476825834     9.8548241639     0.4381460387  
1562     0.5260826940     9.7688094891     0.2393729932  
1563     0.3458167446     9.6827948144     0.0917198721  
1564     0.1269870749     9.5967801396     0.0116521985  
1565    -0.1060035460     9.5107654649     0.0080987113  
1566    -0.3271731918     9.4247507901     0.0814556771  
1567    -0.5118581513     9.3387361154     0.2235427012  
1568    -0.6394632994     9.2527214406     0.4185149631  
1569    -0.6957587604     9.1667067659     0.6446301500  
1570    -0.6744667515     9.0806920912     0.8766730492  
1571    -0.5779616491     8.9946774164     1.0887674195  
1572    -0.4170052101     8.9086627417     1.2572615780  
1573    -0.2095464761     8.8226480669     1.3633659152  
1574     0.0212798126     8.7366333922     1.3952482163  
1575     0.6275803336     9.9899900813     0.3927474312  
1576     0.4921537721     9.9039754066     0.2031243758  
1577     0.3018447311     9.8179607318     0.0686635057  
1578     0.0778755045     9.7319460571     0.0043592116  
1579    -0.1547780013     9.6459313824     0.0173823805  
1580    -0.3701714535     9.5599167076     0.1062807350  
1581    -0.5442852724     9.4739020329     0.2611407840  
1582    -0.6577031726     9.3878873581     0.4646933241  
1583    -0.6977773681     9.3018726834     0.6942392140  
1584    -0.6600389889     9.2158580086     0.9241806662  
1585    -0.5486964267     9.1298433339     1.1288757822  
1586    -0.3761660364     9.0438286591     1.2854980063  
1587    -0.1616875274     8.9578139844     1.3765816267  
1588     0.3821217364     9.9285510279     0.1139295383  
1589     0.1685803405     9.8425363532     0.0206700672  
1590    -0.0637602755     9.7565216785     0.0029191557  
1591    -0.2889906706     9.6705070037     0.0626562950  
1592    -0.4819942995     9.5844923290     0.1932199037  
1593    -0.6212483814     9.4984776542     0.3800501940  
1594    -0.6912240110     9.4124629795     0.6023128043  
1595    -0.6841178630     9.3264483047     0.8352221415  
1596    -0.6007223786     9.2404336300     1.0528053437  
1597    -0.4503373972     9.1544189552     1.2307986415  
1598    -0.2497330851     9.0684042805     1.3493531297  
1599    -0.0212798126     8.9823896057     1.3952482163  
1600     0.1200047287     9.9777022707     0.0103966090  
1601    -0.1130099781     9.8916875959     0.0092120724  
1602    -0.3334223882     9.8056729212     0.0848138326  
1603    -0.5166532335     9.7196582464     0.2287711667  
1604    -0.6422695442     9.6336435717     0.4250306867  
1605    -0.6962632297     9.5476288969     0.6517065315  
1606    -0.6726131895     9.4616142222     0.8835209665  
1607    -0.5739567556     9.3755995474     1.0946232278  
1608    -0.4112955904     9.2895848727     1.2614722675  
1609    -0.2027688379     9.2035701979     1.3654619312  
1610     0.0283696617     9.1175555232     1.3949958219  
1611    -0.2497330851     9.9162632173     0.0462196384  
1612    -0.4503373972     9.8302485425     0.1647741267  
1613    -0.6007223786     9.7442338678     0.3427674245  
1614    -0.6841178630     9.6582191930     0.5603506267  
1615    -0.6912240110     9.5722045183     0.7932599639  
1616    -0.6212483814     9.4861898435     1.0155225742  
1617    -0.4819942995     9.4001751688     1.2023528645  
1618    -0.2889906706     9.3141604940     1.3329164732  
1619    -0.0637602755     9.2281458193     1.3926536125  
1620    -0.4870992106     9.9654144600     0.1981463168  
1621    -0.6244466308     9.8793997852     0.3863827183  
1622    -0.6921589463     9.7933851105     0.6093452690  
1623    -0.6826852249     9.7073704357     0.8421703220  
1624    -0.5970819277     9.6213557610     1.0588944143  
1625    -0.4448950979     9.5353410862     1.2353495801  
1626    -0.2430958350     9.4493264115     1.3518584389  
1627    -0.0141877639     9.3633117368     1.3954285167  
1628    -0.5779616491     9.9899900813     0.3068053487  
1629    -0.6744667515     9.9039754066     0.5188997190  
1630    -0.6957587604     9.8179607318     0.7509426182  
1631    -0.6394632994     9.7319460571     0.9770578051  
1632    -0.5118581513     9.6459313824     1.1720300670  
1633    -0.3271731918     9.5599167076     1.3141170911  
1634    -0.1060035460     9.4739020329     1.3874740569  
1635    -0.6902176264     9.9531266493     0.8002825598  
1636    -0.6179859157     9.8671119746     1.0218222552  
1637    -0.4768395664     9.7810972998     1.2072271224  
1638    -0.2825184996     9.6950826251     1.3358217556  
1639    -0.0566924100     9.6090679503     1.3932659370  
1640    -0.6552993719     9.9777022707     0.9375541280  
1641    -0.5398178573     9.8916875959     1.1399430518  
1642    -0.3641386073     9.8056729212     1.2930249182  
1643    -0.1478524763     9.7196582464     1.3797288179  
1644    -0.3208901768     9.9408388386     1.3174115387  
1645    -0.0989861567     9.8548241639     1.3885161276  
1646    -0.1891513857     9.9654144600     1.3694467083  
1647     0.0425398300     9.8793997852     1.3942748626  
