Name,X,Y,Name,X,Y,Name,X,Y
Sol.T1 S-SWCNTs Converted,464.615234375,371.340738932292,Sol.T4 S-SWCNTs Converted,465.12890625,382.670369466146,Sol.T4P S-SWCNTs Converted,465.12890625,265.951855977376
Sol.T1 S-SWCNTs Converted,464.1015625,375.111114501953,Sol.T4 S-SWCNTs Converted,464.615234375,382.362970987956,Sol.T4P S-SWCNTs Converted,464.615234375,264.533332824707
Sol.T1 S-SWCNTs Converted,463.587890625,373.325917561849,Sol.T4 S-SWCNTs Converted,464.1015625,383.181477864583,Sol.T4P S-SWCNTs Converted,464.1015625,265.385185241699
Sol.T1 S-SWCNTs Converted,463.072265625,373.800003051758,Sol.T4 S-SWCNTs Converted,463.587890625,384.207407633464,Sol.T4P S-SWCNTs Converted,463.587890625,266.825922648112
Sol.T1 S-SWCNTs Converted,462.55859375,375.714813232422,Sol.T4 S-SWCNTs Converted,463.072265625,383.281489054362,Sol.T4P S-SWCNTs Converted,463.072265625,266.118509928385
Sol.T1 S-SWCNTs Converted,462.044921875,373.103693644206,Sol.T4 S-SWCNTs Converted,462.55859375,383.785181681315,Sol.T4P S-SWCNTs Converted,462.55859375,267.737037658691
Sol.T1 S-SWCNTs Converted,461.53125,372.811111450195,Sol.T4 S-SWCNTs Converted,462.044921875,380.76296488444,Sol.T4P S-SWCNTs Converted,462.044921875,264.429629007975
Sol.T1 S-SWCNTs Converted,461.015625,369.640736897786,Sol.T4 S-SWCNTs Converted,461.53125,382.462956746419,Sol.T4P S-SWCNTs Converted,461.53125,266.062960306803
Sol.T1 S-SWCNTs Converted,460.501953125,370.477778116862,Sol.T4 S-SWCNTs Converted,461.015625,380.214818318685,Sol.T4P S-SWCNTs Converted,461.015625,264.477770487467
Sol.T1 S-SWCNTs Converted,459.98828125,372.988891601563,Sol.T4 S-SWCNTs Converted,460.501953125,379.207412719727,Sol.T4P S-SWCNTs Converted,460.501953125,264.448145548503
