Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y
Film T1 S-SWCNTs,520.890625,0.0698751222891583,Film T1 S-SWCNTs Converted,519.869140625,0.078435866225284,Film T2 S-SWCNTs,520.380859375,0.0588824529064673,Film T2 S-SWCNTs Converted,519.869140625,0.182665992043606,Film T9 M-SWCNTs,519.869140625,0.0791343105790529,Film T9 M-SWCNTs Converted,519.869140625,0.0966731548073389
Film T1 S-SWCNTs,520.380859375,0.0693448116079136,Film T1 S-SWCNTs Converted,519.35546875,0.0803247863538464,Film T2 S-SWCNTs,519.869140625,0.0463527422775274,Film T2 S-SWCNTs Converted,519.35546875,0.117369069033512,Film T9 M-SWCNTs,519.35546875,0.0602006834737907,Film T9 M-SWCNTs Converted,519.35546875,0.172414892932537
Film T1 S-SWCNTs,519.869140625,0.0697887895566791,Film T1 S-SWCNTs Converted,518.845703125,0.0738486374735743,Film T2 S-SWCNTs,519.35546875,0.0419848701960003,Film T2 S-SWCNTs Converted,518.845703125,0.0925044610111189,Film T9 M-SWCNTs,518.845703125,0.0875832382749975,Film T9 M-SWCNTs Converted,518.845703125,0.100079812847483
Film T1 S-SWCNTs,519.35546875,0.0612561994195893,Film T1 S-SWCNTs Converted,518.333984375,0.0825090593202394,Film T2 S-SWCNTs,518.845703125,0.0420177451888051,Film T2 S-SWCNTs Converted,518.333984375,0.112288046332074,Film T9 M-SWCNTs,518.333984375,0.102335329928822,Film T9 M-SWCNTs Converted,518.333984375,0.17580937815743
Film T1 S-SWCNTs,518.845703125,0.0562934428722418,Film T1 S-SWCNTs Converted,517.82421875,0.0640906674383362,Film T2 S-SWCNTs,518.333984375,0.0361478686416618,Film T2 S-SWCNTs Converted,517.82421875,0.0753694277955504,Film T9 M-SWCNTs,517.82421875,0.0125449102423471,Film T9 M-SWCNTs Converted,517.82421875,0.196513220290406
Film T1 S-SWCNTs,518.333984375,0.0532787899594699,Film T1 S-SWCNTs Converted,517.3125,0.0735492066482543,Film T2 S-SWCNTs,517.82421875,0.0311371014917266,Film T2 S-SWCNTs Converted,517.3125,0.142800747772996,Film T9 M-SWCNTs,517.3125,0.0897435488855751,Film T9 M-SWCNTs Converted,517.3125,0.178214604959944
Film T1 S-SWCNTs,517.82421875,0.0586982503336948,Film T1 S-SWCNTs Converted,516.80078125,0.0427974242446386,Film T2 S-SWCNTs,517.3125,0.0421169826661395,Film T2 S-SWCNTs Converted,516.80078125,0.110716672221605,Film T9 M-SWCNTs,516.80078125,0.0806487497994173,Film T9 M-SWCNTs Converted,516.80078125,0.201922923116307
Film T1 S-SWCNTs,517.3125,0.0599007867048148,Film T1 S-SWCNTs Converted,516.2890625,0.0789298994387519,Film T2 S-SWCNTs,516.80078125,0.0341025859972525,Film T2 S-SWCNTs Converted,516.2890625,0.0846706913774603,Film T9 M-SWCNTs,516.2890625,0.0933017498602872,Film T9 M-SWCNTs Converted,516.2890625,0.0706437664613606
Film T1 S-SWCNTs,516.80078125,0.0605627550902263,Film T1 S-SWCNTs Converted,515.77734375,0.0764468197389611,Film T2 S-SWCNTs,516.2890625,0.0284500075407301,Film T2 S-SWCNTs Converted,515.77734375,0.109881661705305,Film T9 M-SWCNTs,515.77734375,0.108760189304923,Film T9 M-SWCNTs Converted,515.77734375,0.070368398759236
Film T1 S-SWCNTs,516.2890625,0.0591709626724732,Film T1 S-SWCNTs Converted,515.267578125,0.0616262885607148,Film T2 S-SWCNTs,515.77734375,0.0370665456195569,Film T2 S-SWCNTs Converted,515.267578125,0.0494784987835324,Film T9 M-SWCNTs,515.267578125,0.0870482592424883,Film T9 M-SWCNTs Converted,515.267578125,0.132075744597754
Film T1 S-SWCNTs,515.77734375,0.0544290070852944,Film T1 S-SWCNTs Converted,514.75390625,0.0893942985400619,Film T2 S-SWCNTs,515.267578125,0.0304486325916125,Film T2 S-SWCNTs Converted,514.75390625,0.14281324154303,Film T9 M-SWCNTs,514.75390625,0.080775018363888,Film T9 M-SWCNTs Converted,514.75390625,0.0748247287849969
Film T1 S-SWCNTs,515.267578125,0.0618999969516479,Film T1 S-SWCNTs Converted,514.2421875,0.136257779436244,Film T2 S-SWCNTs,514.75390625,0.0354169012705462,Film T2 S-SWCNTs Converted,514.2421875,0.110754256666603,Film T9 M-SWCNTs,514.2421875,0.0660888855327623,Film T9 M-SWCNTs Converted,514.2421875,0.120536281619912
